stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,stop_short_name
100537,Westbound Colville at Hutchinson,48.4383519735051,-123.41081720756002,100537,0,,Westbound Colville at Hutchinson
100538,Westbound Harriet at Irma,48.451930995879295,-123.382050000621,100538,0,,Westbound Harriet at Irma
100539,Southbound Tillicum at Gorge Bridge,48.4454529957525,-123.400921999621,100539,0,,Southbound Tillicum at Gorge Bridge
100540,Northbound Quadra at Holmes,48.4523159952729,-123.36058499978,100540,0,,Northbound Quadra at Holmes
100541,Eastbound Finlayson at Cedar Hill,48.448294995355695,-123.344804999901,100541,0,,Eastbound Finlayson at Cedar Hill
100542,Westbound Boleskine at Douglas,48.4527299956388,-123.376388000104,100542,0,,Westbound Boleskine at Douglas
100543,Southbound Admirals at Esquimalt,48.4302569955389,-123.417032000324,100543,0,,Southbound Admirals at Esquimalt
100544,Northbound Richmond at Kings,48.4377246393102,-123.32823021253301,100544,0,,Northbound Richmond at Kings
100545,Westbound Esquimalt at Constance,48.4299299956947,-123.4175300005,100545,0,,Westbound Esquimalt at Constance
100546,Northbound Foul Bay at Milton,48.429211995409595,-123.322508999663,100546,0,,Northbound Foul Bay at Milton
100547,Southbound Quimper at Crescent,48.4089099959443,-123.32338599938501,100547,0,,Southbound Quimper at Crescent
100548,Westbound Finlayson at Cedar Hill,48.448433093103894,-123.344491127774,100548,0,,Westbound Finlayson at Cedar Hill
100549,Northbound Shelbourne at Pearl,48.442232995136294,-123.33332600003301,100549,0,,Northbound Shelbourne at Pearl
100550,Southbound Foul Bay at Meadow,48.429945995411295,-123.322616999607,100550,0,,Southbound Foul Bay at Meadow
100551,Southbound Douglas at Saanich,48.453210995471196,-123.375885000584,100551,0,,Southbound Douglas at Saanich
100552,Westbound McNeill at Falkland,48.4203229954804,-123.32047499946,100552,0,,Westbound McNeill at Falkland
100553,Northbound Maplewood at Tolmie,48.45055799542239,-123.35048399991601,100553,0,,Northbound Maplewood at Tolmie
100554,Northbound Douglas at Saanich,48.4532719953157,-123.375515999632,100554,0,,Northbound Douglas at Saanich
100556,Northbound Foul Bay at Goldsmith,48.4307749953151,-123.3223729995,100556,0,,Northbound Foul Bay at Goldsmith
100557,Southbound Cedar Hill at North Dairy,48.448883995299894,-123.34372399998301,100557,0,,Southbound Cedar Hill at North Dairy
100558,Eastbound McNeill at Falkland,48.4201669952667,-123.319429999796,100558,0,,Eastbound McNeill at Falkland
100559,Southbound Foul Bay at Cadboro Bay,48.431757995346395,-123.322533999502,100559,0,,Southbound Foul Bay at Cadboro Bay
100561,Westbound Fort at Foul Bay,48.432146995798796,-123.32291100022701,100561,0,,Westbound Fort at Foul Bay
100562,Eastbound Gorge Rd W at Albina,48.447655995270196,-123.399197999462,100562,0,,Eastbound Gorge at Albina
100563,Northbound Cedar Hill at North Dairy,48.44867799524069,-123.34362899955701,100563,0,,Northbound Cedar Hill at North Dairy
100564,Northbound Saanich at Oak,48.4534969951635,-123.374610000388,100564,0,,Northbound Saanich at Oak
100565,Northbound Richmond at Newton,48.439123995847794,-123.327956999463,100565,0,,Northbound Richmond at Newton
100566,Eastbound Hillside at Shakespeare,48.444810995151094,-123.33519200002301,100566,0,,Eastbound Hillside at Shakespeare
100567,Eastbound Colville at Intervale,48.43794699573569,-123.41348299949999,100567,0,,Eastbound Colville at Intervale
100568,Southbound Richmond at Carnarvon,48.43923399516849,-123.328126000333,100568,0,,Southbound Richmond at Carnarvon
100569,Westbound Gorge Rd W at Albina,48.44779699560819,-123.399423999606,100569,0,,Westbound Gorge at Albina
100570,Northbound Admirals at Naden,48.4334469958583,-123.41733400052601,100570,0,,Northbound Admirals at Naden
100571,Southbound Saanich at Oak,48.4539309955711,-123.37457400037802,100571,0,,Southbound Saanich at Oak
100572,Eastbound Burnside Rd W at Millgrove,48.4517609959541,-123.389337000393,100572,0,,Eastbound Burnside at Millgrove
100573,Eastbound Cadboro Bay at Bee,48.4322399951027,-123.321640999863,100573,0,,Eastbound Cadboro Bay at Bee
100574,Westbound Oak Bay at Elgin,48.4265819956022,-123.31960400021401,100574,0,,Westbound Oak Bay at Elgin
100575,Northbound Foul Bay at Cadboro Bay,48.432798995332796,-123.322288000604,100575,0,,Northbound Foul Bay at Cadboro Bay
100576,Northbound Tillicum at Arnot,48.4482829952797,-123.39975099946702,100576,0,,Northbound Tillicum at Arnot
100577,Northbound Shelbourne at Myrtle,48.4439789958969,-123.333265000221,100577,0,,Northbound Shelbourne at Myrtle
100578,Southbound Maplewood at Ocean View,48.4518689951841,-123.350887000157,100578,0,,Southbound Maplewood at Ocean View
100579,Westbound Colville at Veterans,48.4379399951649,-123.414687999562,100579,0,,Westbound Colville at Veterans
100580,Southbound Admirals at Naden,48.4337949957238,-123.417837000251,100580,0,,Southbound Admirals at Naden
100581,Southbound Tillicum at Arnot,48.44803699567859,-123.40029200054701,100581,0,,Southbound Tillicum at Arnot
100582,Northbound Victoria at Windsor,48.4217799957015,-123.318398999758,100582,0,,Northbound Victoria at Windsor
100583,Northbound Victoria at McNeill,48.4206039959264,-123.31833400015401,100583,0,,Northbound Victoria at McNeill
100584,Westbound North Dairy at Wetherby,48.4483089958149,-123.340074999351,100584,0,,Westbound North Dairy at Wetherby
100585,Eastbound 1110 block Craigflower,48.4441409957134,-123.40740500040701,100585,0,,Eastbound 1110 block Craigflower
100586,Westbound 1115 block Craigflower,48.4441786630961,-123.407206230231,100586,0,,Westbound 1115 block Craigflower
100587,Westbound Burnside Rd W at Donald,48.45226624293169,-123.38999849384702,100587,0,,Westbound Burnside at Donald
100588,Eastbound Oak Bay at Yale,48.4264439953999,-123.318546999839,100588,0,,Eastbound Oak Bay at Yale
100589,Northbound Victoria at Pentland,48.419563995838296,-123.317716999415,100589,0,,Northbound Victoria at Pentland
100590,Southbound Shelbourne at Hillside,48.4450939950803,-123.33342099952101,100590,0,,Southbound Shelbourne at Hillside
100591,Northbound Victoria at Central,48.4170819953819,-123.317849999931,100591,0,,Northbound Victoria at Central
100593,Westbound Saanich at Blanshard,48.454959995448796,-123.372930000559,100593,0,,Westbound Saanich at Blanshard
100594,Eastbound Esquimalt at Sturdee,48.4296629954304,-123.420812999384,100594,0,,Eastbound Esquimalt at Sturdee
100595,Westbound Hillside at Shelbourne,48.445454995294796,-123.33403800023801,100595,0,,Westbound Hillside at Shelbourne
100596,Southbound Richmond at Allenby,48.4410529953911,-123.327726000435,100596,0,,Southbound Richmond at Allenby
100597,Westbound Esquimalt at Foster,48.4296619955582,-123.42202300008101,100597,0,,Westbound Esquimalt at Foster
100598,Southbound Tillicum at Obed,48.449725995139204,-123.398373999867,100598,0,,Southbound Tillicum at Obed
100599,Northbound 3430 block Quadra,48.454331995625004,-123.359864000184,100599,0,,Northbound 3430 block Quadra
100600,Eastbound Saanich at Blanshard,48.4553179951512,-123.371535999905,100600,0,,Eastbound Saanich at Blanshard
100601,Northbound Tillicum at Obed,48.4502779956304,-123.39746499958001,100601,0,,Northbound Tillicum at Obed
100602,Southbound Foul Bay at Haultain,48.435455995166,-123.32235100024201,100602,0,,Southbound Foul Bay at Haultain
100603,Northbound Maplewood at Oakmount,48.452971995780395,-123.35044299997001,100603,0,,Northbound Maplewood at Oakmount
100604,Westbound Obed at Tillicum,48.4502559956903,-123.398304999432,100604,0,,Westbound Obed at Tillicum
100605,Northbound Foul Bay at Haultain,48.435642995942096,-123.322152000032,100605,0,,Northbound Foul Bay at Haultain
100606,Northbound Richmond at Allenby,48.44151899535319,-123.327450999426,100606,0,,Northbound Richmond at Allenby
100608,Eastbound Obed at Tillicum,48.4500469957438,-123.398218000258,100608,0,,Eastbound Obed at Tillicum
100609,Eastbound Blanshard at Saanich,48.455560995979,-123.37284099979401,100609,0,,Eastbound Blanshard at Saanich
100610,Westbound North Dairy at Keats,48.448267642029805,-123.33726326702701,100610,0,,Westbound North Dairy at Keats
100611,Eastbound North Dairy at Keats,48.4481379955895,-123.336780999856,100611,0,,Eastbound North Dairy at Keats
100612,Hillside Centre Bay 1,48.4475679951183,-123.33647900067001,100612,0,,Hillside Centre Bay 1
100613,Eastbound Colville at Flag,48.4375881029163,-123.41683241608801,100613,0,,Eastbound Colville at Flag
100614,Southbound Quadra at Cook,48.455190995819095,-123.359754999388,100614,0,,Southbound Quadra at Cook
100615,Northbound Shelbourne at Hillside,48.4461839958348,-123.333140000551,100615,0,,Northbound Shelbourne at Hillside
100616,Eastbound Cadboro Bay at Epworth,48.432764795586095,-123.3183593642,100616,0,,Eastbound Cadboro Bay at Epworth
100617,Westbound Gorge Rd W at Gorge View,48.448511995899494,-123.40321200023202,100617,0,,Westbound Gorge at Gorge View
100618,Eastbound Hillside at Lansdowne,48.445829995409696,-123.332631000297,100618,0,,Eastbound Hillside at Lansdowne
100619,Southbound Tillicum at Maddock Ave W,48.4515419953363,-123.39633799986201,100619,0,,Southbound Tillicum at Maddock
100620,Westbound Burnside Rd W at Orillia,48.4531589954497,-123.39162299964401,100620,0,,Westbound Burnside at Orillia
100621,Westbound Admirals at Lockley,48.4370339954793,-123.41803000025301,100621,0,,Westbound Admirals at Lockley
100622,Eastbound Oak Bay at Wilmot,48.4264469956398,-123.31701700061801,100622,0,,Eastbound Oak Bay at Wilmot
100623,Eastbound Burnside Rd W at Albina,48.453143995667695,-123.39200000017601,100623,0,,Eastbound Burnside at Albina
100624,Eastbound Admirals at Colville,48.436941790654394,-123.41824791778902,100624,0,,Eastbound Admirals at Colville
100625,Southbound Foul Bay at Kings,48.4373779955355,-123.322275000076,100625,0,,Southbound Foul Bay at Kings
100626,Northbound Foul Bay at Kings,48.4375589953344,-123.32206099962,100626,0,,Northbound Foul Bay at Kings
100627,Northbound Cedar Hill at McRae,48.4509619956187,-123.340882999587,100627,0,,Northbound Cedar Hill at McRae
100628,Northbound Tillicum at Maddock Ave W,48.4522199958269,-123.395259000543,100628,0,,Northbound Tillicum at Maddock
100629,Eastbound Windsor at Hampshire,48.4219779958243,-123.315611000155,100629,0,,Eastbound Windsor at Hampshire
100630,Southbound Maplewood at Camrose,48.4540819951013,-123.350676000453,100630,0,,Southbound Maplewood at Camrose
100631,Southbound Cedar Hill at McRae,48.450878995366295,-123.34122099996,100631,0,,Southbound Cedar Hill at McRae
100632,Westbound Oak Bay at Hampshire,48.4265619498283,-123.315714123375,100632,0,,Westbound Oak Bay at Hampshire
100633,Westbound Central at Monterey,48.4166509952328,-123.315247000681,100633,0,,Westbound Central at Monterey
100634,Westbound Craigflower at Forshaw,48.4454199954573,-123.409733000016,100634,0,,Westbound Craigflower at Forshaw
100635,Eastbound Esquimalt at Grafton,48.429357995199695,-123.423434000136,100635,0,,Eastbound Esquimalt at Grafton
100636,Southbound Shelbourne at North Dairy,48.447194995427,-123.333332000422,100636,0,,Southbound Shelbourne at North Dairy
100637,Westbound North Dairy at Browning,48.448241995443695,-123.334689999534,100637,0,,Westbound North Dairy at Browning
100638,Westbound Colville at Admirals,48.4375449957264,-123.41868099955201,100638,0,,Westbound Colville at Admirals
100639,Westbound Cadboro Bay at Epworth,48.43254399543179,-123.32010399976501,100639,0,,Westbound Cadboro Bay at Epworth
100640,Eastbound Gorge Rd W at Gorge View,48.4483069952138,-123.40310700011301,100640,0,,Eastbound Gorge at Gorge View
100641,Westbound Lansdowne at Aldridge,48.4462339951158,-123.331148000137,100641,0,,Westbound Lansdowne at Aldridge
100642,Westbound Vernon at Nigel,48.456895995887,-123.372051999708,100642,0,,Westbound Vernon at Nigel
100643,Southbound Saanich at Calumet,48.4567909958434,-123.36976999939002,100643,0,,Southbound Saanich at Calumet
100644,Eastbound Craigflower at Forshaw,48.4455869954709,-123.41043300010101,100644,0,,Eastbound Craigflower at Forshaw
100645,Northbound Saanich at Darwin,48.4571640088811,-123.369257644452,100645,0,,Northbound Saanich at Darwin
100646,Southbound Richmond at Forrester,48.4440549958244,-123.32707699932301,100646,0,,Southbound Richmond at Forrester
100647,Southbound Quadra at Tattersall Dr,48.4578549953195,-123.36001900039,100647,0,,Southbound Quadra at Tattersall Dr
100648,Southbound Tillicum at Burnside Rd W,48.453338995774395,-123.394362999479,100648,0,,Southbound Tillicum at Burnside
100649,Eastbound Obed at Bodega,48.4512889952402,-123.40060600052101,100649,0,,Eastbound Obed at Bodega
100650,Eastbound Blanshard at Ravine,48.4570069954174,-123.37600699985201,100650,0,,Eastbound Blanshard at Ravine
100651,Southbound Canteen at Esquimalt,48.4288989955949,-123.42460699936301,100651,0,,Southbound Canteen at Esquimalt
100652,Northbound Richmond at Cochrane,48.444244995859,-123.32684100038,100652,0,,Northbound Richmond at Cochrane
100653,Eastbound Lansdowne at Service,48.4460679955397,-123.32783499993701,100653,0,,Eastbound Lansdowne at Service
100654,Eastbound Windsor at Monterey,48.421961995742095,-123.313883000044,100654,0,,Eastbound Windsor at Monterey
100655,Northbound Quadra at Tattersall Dr,48.4578829957186,-123.35980799984901,100655,0,,Northbound Quadra at Tattersall Dr
100656,Northbound Shelbourne at North Dairy,48.4484229959561,-123.33310000013701,100656,0,,Northbound Shelbourne at North Dairy
100657,Eastbound Oak Bay at Monterey,48.426407995264796,-123.314579000017,100657,0,,Eastbound Oak Bay at Monterey
100658,Eastbound Gorge Rd W at Inez,48.449133995432,-123.40617100047801,100658,0,,Eastbound Gorge at Inez
100659,Southbound Foul Bay at Townley,48.440049995268595,-123.322151999488,100659,0,,Southbound Foul Bay at Townley
100661,Northbound Maplewood at Derby,48.455640995626794,-123.35081000006801,100661,0,,Northbound Maplewood at Derby
100662,Southbound Burnside Rd W at Tillicum,48.454608995355,-123.39356500045301,100662,0,,Southbound Burnside at Tillicum
100663,Westbound Gorge Rd W at Inez,48.4492339953108,-123.406384000488,100663,0,,Westbound Gorge at Inez
100664,Westbound Cadboro Bay at Eastdowne,48.4335669954277,-123.31708299985,100664,0,,Westbound Cadboro Bay at Eastdowne
100665,Northbound Foul Bay at Townley,48.44051999566379,-123.32191699995,100665,0,,Northbound Foul Bay at Townley
100666,Northbound Saanich at Leslie,48.4581213492027,-123.36877917796501,100666,0,,Northbound Saanich at Leslie
100668,Westbound Obed at Bodega,48.45194899580989,-123.401607999577,100668,0,,Westbound Obed at Bodega
100669,Northbound Monterey at Woodlawn,48.428498995461794,-123.31391299984901,100669,0,,Northbound Monterey at Woodlawn
100670,Northbound Burnside Rd W at Tillicum,48.4551579951632,-123.393512000273,100670,0,,Northbound Burnside at Tillicum
100671,Tillicum Mall Bay 1,48.454287995278804,-123.39638099944301,100671,0,,Tillicum Mall Bay 1
100673,Eastbound Cadboro Bay at Eastdowne,48.433455995530295,-123.31589800010902,100673,0,,Eastbound Cadboro Bay at Eastdowne
100674,Southbound Monterey at Woodlawn,48.428484227361295,-123.31411389607601,100674,0,,Southbound Monterey at Woodlawn
100675,Southbound Saanich at Swan,48.4585719955761,-123.36885100007501,100675,0,,Southbound Saanich at Swan
100676,Northbound Cedar Hill at Oakcrest,48.4529699957049,-123.340114999703,100676,0,,Northbound Cedar Hill at Oakcrest
100677,Southbound Cedar Hill at Oakcrest,48.453144995444596,-123.34023700026601,100677,0,,Southbound Cedar Hill at Oakcrest
100678,Southbound Richmond at Watson,48.44553718280469,-123.326752608052,100678,0,,Southbound Richmond at Watson
100679,Westbound Vernon at Ravine,48.45894199518779,-123.376478999795,100679,0,,Westbound Vernon at Ravine
100680,Westbound Lansdowne at Frechette,48.446207995575804,-123.327560999427,100680,0,,Westbound Lansdowne at Frechette
100681,Southbound Foul Bay at Neil,48.441703995397795,-123.32206800064701,100681,0,,Southbound Foul Bay at Neil
100682,Southbound Maplewood at Astoria,48.456596995757096,-123.35097099999501,100682,0,,Southbound Maplewood at Astoria
100683,Westbound Craigflower at Garthland,48.446592995546496,-123.41219000035301,100683,0,,Westbound Craigflower at Garthland
100684,Northbound Carey at Harriet,48.458329901482,-123.37924619989401,100684,0,,Northbound Carey at Harriet
100685,Southbound Shelbourne at McRae,48.450073995402896,-123.33324799978,100685,0,,Southbound Shelbourne at McRae
100686,Eastbound Oak Bay at Oliver,48.4263589955594,-123.312303999768,100686,0,,Eastbound Oak Bay at Oliver
100687,Eastbound Craigflower at Garthland,48.4465259955977,-123.412361000408,100687,0,,Eastbound Craigflower at Garthland
100688,Northbound Maplewood at Pike,48.4570599956076,-123.35084200003601,100688,0,,Northbound Maplewood at Pike
100689,Northbound Foul Bay at Neil,48.442215995971296,-123.321810999394,100689,0,,Northbound Foul Bay at Neil
100690,Eastbound Windsor at St Patrick,48.4219419951297,-123.311372999757,100690,0,,Eastbound Windsor at St Patrick
100691,Eastbound Admirals at Coles,48.4380889953714,-123.422265000139,100691,0,,Eastbound Admirals at Coles
100692,Westbound Admirals at Coles,48.4382129957497,-123.42222599998901,100692,0,,Westbound Admirals at Coles
100693,Eastbound Esquimalt at Lyall,48.4284139958503,-123.42809599998401,100693,0,,Eastbound Esquimalt at Lyall
100694,Westbound Central at St Patrick,48.416656995154895,-123.31155699976101,100694,0,,Westbound Central at St Patrick
100695,Eastbound Gorge Rd W at Dysart,48.450158995811,-123.40910799986901,100695,0,,Eastbound Gorge at Dysart
100696,Eastbound Vernon at Carey,48.458863995120204,-123.379449999692,100696,0,,Eastbound Vernon at Carey
100697,Northbound Shelbourne at McRae,48.450877995149,-123.33304200047301,100697,0,,Northbound Shelbourne at McRae
100698,Westbound Lyall at Moresby,48.42763599530719,-123.428138999818,100698,0,,Westbound Lyall at Moresby
100699,Westbound Gorge Rd W at Heath,48.450171995393895,-123.40872400048401,100699,0,,Westbound Gorge at Heath
100700,Eastbound 500 block Obed,48.452829995853,-123.403681000027,100700,0,,Eastbound 500 block Obed
100701,Westbound Oak Bay at York,48.4264689952247,-123.311393000412,100701,0,,Westbound Oak Bay at York
100702,Southbound Foul Bay at Forrester,48.4433329951967,-123.321958000412,100702,0,,Southbound Foul Bay at Forrester
100703,Eastbound Parklands at Cunningham,48.4415289951925,-123.42033899980301,100703,0,,Eastbound Parklands at Cunningham
100704,Westbound 500 block Obed,48.4528319955934,-123.403357999934,100704,0,,Westbound 500 block Obed
100705,Uvic Exchange Bay N,48.4660794891476,-123.308298911779,100705,0,800001,Uvic Exchange Bay N
100706,Westbound Kingsmill at Alexander,48.4426539953437,-123.419699000636,100706,0,,Westbound Kingsmill at Alexander
100707,Southbound Cedar Hill at Derby,48.454680995094996,-123.339820000051,100707,0,,Southbound Cedar Hill at Derby
100708,Southbound St Ann at Cranmore,48.4310479953796,-123.312176999917,100708,0,,Southbound St Ann at Cranmore
100709,Westbound Trans-Canada at Tillicum,48.458020616608295,-123.38949235174901,100709,0,,Westbound Trans-Canada at Tillicum
100710,Eastbound Trans-Canada at Tillicum,48.4578909955196,-123.389888999961,100710,0,,Eastbound Trans-Canada at Tillicum
100711,Northbound Cedar Hill at Derby,48.4550379955193,-123.339516000116,100711,0,,Northbound Cedar Hill at Derby
100712,Northbound Richmond at Argyle,48.4474079951649,-123.32612400049901,100712,0,,Northbound Richmond at Argyle
100713,Southbound Quadra at Rock,48.4599529959247,-123.360540000034,100713,0,,Southbound Quadra at Rock
100714,Eastbound Newport at St David,48.425943995388195,-123.309949000663,100714,0,,Eastbound Newport at St David
100715,Eastbound Windsor at Transit,48.4219269950999,-123.30941300049001,100715,0,,Eastbound Windsor at Transit
100716,Northbound 350 block Burnside Rd W,48.4568929953412,-123.39458700013101,100716,0,,Northbound 350 block Burnside
100717,Northbound Foul Bay at Cochrane,48.4445759955045,-123.32174600040601,100717,0,,Northbound Foul Bay at Cochrane
100718,Southbound Cadboro Bay at Dalhousie,48.4345299952031,-123.31315400007,100718,0,,Southbound Cadboro Bay at Dalhousie
100719,Southbound Richmond at Argyle,48.4472139957971,-123.326378999887,100719,0,,Southbound Richmond at Argyle
100720,Northbound St Ann at Cranmore,48.4315179957159,-123.31166800001101,100720,0,,Northbound St Ann at Cranmore
100721,Westbound Central at Transit,48.4166299958589,-123.30922099938,100721,0,,Westbound Central at Transit
100722,Southbound Saanich at Pendene,48.4607139952999,-123.369084000068,100722,0,,Southbound Saanich at Pendene
100723,Southbound Kingsmill at Parklands,48.441732995358194,-123.422090000221,100723,0,,Southbound Kingsmill at Parklands
100724,Northbound Saanich at Pendene,48.461060995160494,-123.369003000341,100724,0,,Northbound Saanich at Pendene
100725,Southbound Foul Bay at Watson,48.4454549958527,-123.32187700008501,100725,0,,Southbound Foul Bay at Watson
100726,Southbound Carey at Huxley,48.4596289953184,-123.381194000383,100726,0,,Southbound Carey at Huxley
100727,Southbound Shelbourne at Knight,48.452924995792,-123.333192000624,100727,0,,Southbound Shelbourne at Knight
100728,Eastbound Parklands at McAdam,48.4405419958948,-123.42354000012901,100728,0,,Eastbound Parklands at McAdam
100729,Northbound Carey at Huxley,48.460252995675695,-123.381738999342,100729,0,,Northbound Carey at Huxley
100731,Northbound Shelbourne at Knight,48.4530869955988,-123.33300199971801,100731,0,,Northbound Shelbourne at Knight
100732,Southbound Blenkinsop at Tattersall,48.4590889953651,-123.35099900057001,100732,0,,Southbound Blenkinsop at Tattersall
100733,Southbound Admirals at Parklands,48.439325995418194,-123.42468499986302,100733,0,,Southbound Admirals at Parklands
100734,Northbound Newport at Beresford,48.425422995498195,-123.3088560002,100734,0,,Northbound Newport at Beresford
100735,Westbound Obed at Dysart,48.4539839956173,-123.405590999477,100735,0,,Westbound Obed at Dysart
100736,Northbound Blenkinsop at Tattersall,48.459215995538,-123.35080599974701,100736,0,,Northbound Blenkinsop at Tattersall
100737,Northbound Cadboro Bay at Woodhouse,48.4358699956129,-123.31287899932902,100737,0,,Northbound Cadboro Bay at Woodhouse
100738,Eastbound Gorge Rd W at Austin,48.450529995937096,-123.4118770003,100738,0,,Eastbound Gorge at Austin
100739,Southbound Cadboro Bay at Woodhouse,48.4366139955336,-123.31302999964001,100739,0,,Southbound Cadboro Bay at Woodhouse
100740,Westbound Gorge Rd W at Austin,48.4505539959035,-123.41223700005501,100740,0,,Westbound Gorge at Austin
100741,Uvic Exchange Bay M,48.465931069133795,-123.308428080091,100741,0,800001,Uvic Exchange Bay M
100742,Southbound Newport at Transit,48.4246139954091,-123.308033000568,100742,0,,Southbound Newport at Transit
100743,Southbound Burnside Rd W at Trans-Canada,48.45820799576659,-123.394938000189,100743,0,,Southbound Burnside at Trans-Canada
100744,Eastbound Cowper at Dysart,48.453574995621295,-123.40669200023301,100744,0,,Eastbound Cowper at Dysart
100745,Northbound St Ann at Bowker,48.4329809957817,-123.31071499950701,100745,0,,Northbound St Ann at Bowker
100746,Northbound Quadra at Rock,48.4604599951993,-123.36046099956802,100746,0,,Northbound Quadra at Rock
100747,Northbound Cadboro Bay at Kinross,48.43726399577349,-123.312785000367,100747,0,,Northbound Cadboro Bay at Kinross
100748,Westbound Bowker at Lulie,48.4330699952247,-123.31011800031901,100748,0,,Westbound Bowker at Lulie
100749,Southbound Carey at Seaton,48.461217995283796,-123.38325100032,100749,0,,Southbound Carey at Seaton
100750,Southbound Richmond at Ernest,48.4500015402964,-123.325620957533,100750,0,,Southbound Richmond at Ernest
100751,Northbound Richmond at Ernest,48.44979599525809,-123.32535200018302,100751,0,,Northbound Richmond at Ernest
100752,Southbound Foul Bay at Camosun College Main Entrance,48.4474569958931,-123.32136900045501,100752,0,,Southbound Foul Bay at Camosun College Main Entrance
100753,Southbound Cedar Hill at Rowan,48.4571699958712,-123.339190000298,100753,0,,Southbound Cedar Hill at Rowan
100754,Northbound Craigflower at Aral,48.4496359951326,-123.420417000477,100754,0,,Northbound Craigflower at Aral
100755,Eastbound Craigflower at Dellwood,48.4478159959516,-123.41566399952401,100755,0,,Eastbound Craigflower at Dellwood
100756,Northbound Cadboro Bay at Estevan,48.4385089953562,-123.312637999941,100756,0,,Northbound Cadboro Bay at Estevan
100757,Northbound Newport at Windsor,48.4238369954946,-123.306686000399,100757,0,,Northbound Newport at Windsor
100758,Southbound Cadboro Bay at Pacific,48.4388049956006,-123.312805999705,100758,0,,Southbound Cadboro Bay at Pacific
100759,Southbound Saanich at Lodge,48.46275729300179,-123.36808780490401,100759,0,,Southbound Saanich at Lodge
100760,Northbound Saanich at Lodge,48.4638882315061,-123.367606168093,100760,0,,Northbound Saanich at Lodge
100761,Northbound Shelbourne at Derby,48.4547479954069,-123.33295799936901,100761,0,,Northbound Shelbourne at Derby
100762,Southbound Admirals at Luscombe,48.4404189955464,-123.42617100028801,100762,0,,Southbound Admirals at Luscombe
100763,Northbound Foul Bay at Camosun College Main Entrance,48.4479949958544,-123.32034099943401,100763,0,,Northbound Foul Bay at Camosun College Main Entrance
100764,Westbound Central at Byng,48.416545995633896,-123.30631699966901,100764,0,,Westbound Central at Byng
100765,Southbound Newport at Windsor,48.4232939954921,-123.306228000096,100765,0,,Southbound Newport at Windsor
100766,Northbound Carey at Seaton,48.4617039954337,-123.383605000383,100766,0,,Northbound Carey at Seaton
100767,Westhills Exchange Bay B,48.446179359693,-123.533090607067,100767,0,,Westhills Exchange Bay B
100768,Northbound Cedar Hill at Rowan,48.4576009952893,-123.33887199954201,100768,0,,Northbound Cedar Hill at Rowan
100769,Eastbound Windsor at Newport,48.4237499951889,-123.30604800040301,100769,0,,Eastbound Windsor at Newport
100770,Eastbound Gorge Rd W at Wyndeatt,48.45090199534779,-123.414403999892,100770,0,,Eastbound Gorge at Wyndeatt
100771,Southbound Quadra at Lodge,48.4624699952848,-123.35997599994501,100771,0,,Southbound Quadra at Lodge
100772,Westbound Cowper at Austin,48.454558995732,-123.40884100021199,100772,0,,Westbound Cowper at Austin
100773,Southbound Cadboro Bay at Harlow,48.4400419957705,-123.312674999441,100773,0,,Southbound Cadboro Bay at Harlow
100774,Eastbound Cowper at Austin,48.4544069953782,-123.408869999708,100774,0,,Eastbound Cowper at Austin
100775,Southbound Richmond at Woodley,48.452097716282495,-123.326382494184,100775,0,,Southbound Richmond at Woodley
100776,Northbound Admirals at Caroline,48.441036995556296,-123.42673000052301,100776,0,,Northbound Admirals at Caroline
100777,Northbound Cadboro Bay at Harlow,48.44000773683369,-123.31247619798201,100777,0,,Northbound Cadboro Bay at Harlow
100778,Northbound Richmond at Woodley,48.4522579954891,-123.326233999907,100778,0,,Northbound Richmond at Woodley
100779,Westbound Gorge Rd W at Colquitz,48.4514569953831,-123.41519999941,100779,0,,Westbound Gorge at Colquitz
100780,Southbound Carey at Diamond,48.462388995317895,-123.38477600003401,100780,0,,Southbound Carey at Diamond
100781,Southbound Shelbourne at Cedar,48.4558419954133,-123.333128999722,100781,0,,Southbound Shelbourne at Cedar
100782,Northbound Quadra at Lodge,48.463087995883,-123.359492999639,100782,0,,Northbound Quadra at Lodge
100783,Southbound Beach at Bowker,48.4321669952465,-123.30684200024501,100783,0,,Southbound Beach at Bowker
100784,Southbound Richmond at Knight,48.4531469957182,-123.326756999752,100784,0,,Southbound Richmond at Knight
100785,Northbound Carey at Diamond,48.4628039952559,-123.385011000345,100785,0,,Northbound Carey at Diamond
100786,Westbound Central at Newport,48.4164889958398,-123.30424300037001,100786,0,,Westbound Central at Newport
100787,Northbound Beach at Bowker,48.4323849957819,-123.30648199997901,100787,0,,Northbound Beach at Bowker
100788,Southbound Newport at Orchard,48.421620995940295,-123.30399400006701,100788,0,,Southbound Newport at Orchard
100789,Southbound Blenkinsop at Judge,48.46214855233,-123.35023868872901,100789,0,,Southbound Blenkinsop at Judge
100790,Northbound Blenkinsop at Judge,48.4622670626491,-123.35006271626901,100790,0,,Northbound Blenkinsop at Judge
100791,Southbound 840 block Newport,48.4182909951257,-123.30379899935001,100791,0,,Southbound 840 block Newport
100792,Northbound Cadboro Bay at Neil,48.442154995473096,-123.312212999546,100792,0,,Northbound Cadboro Bay at Neil
100793,Northbound Richmond at Mayfair,48.453898995450395,-123.32698500042501,100793,0,,Northbound Richmond at Mayfair
